"Plot Title: GCREW_cond_6.28.2019"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20625481, SEN S/N: 20625481)","High Range, μS/cm (LGR S/N: 20625481, SEN S/N: 20625481)","Temp, °C (LGR S/N: 20625481, SEN S/N: 20625481)","Specific Conductance, μS/cm (LGR S/N: 20625481)"
3749,08/06/19 03:45:00 PM,10054.7,12073.8,30.46,12294.8
3750,08/06/19 04:00:00 PM,10067.2,12079.5,30.55,12279.4
3751,08/06/19 04:15:00 PM,9510.0,11288.4,30.61,11462.2
3752,08/06/19 04:30:00 PM,10070.1,12084.3,30.68,12254.0
3753,08/06/19 04:45:00 PM,8318.7,9965.3,30.73,10095.7
3754,08/06/19 05:00:00 PM,10040.4,12065.2,30.72,12225.7
3755,08/06/19 05:15:00 PM,10058.6,12085.3,30.79,12229.8
3756,08/06/19 05:30:00 PM,10100.8,12139.9,30.91,12256.9
3757,08/06/19 05:45:00 PM,10154.7,12188.8,31.12,12256.8
3758,08/06/19 06:00:00 PM,10193.3,12254.4,31.30,12280.4
3759,08/06/19 06:15:00 PM,10242.7,12331.7,31.40,12334.4
3760,08/06/19 06:30:00 PM,10275.7,12377.3,31.40,12380.4
3761,08/06/19 06:45:00 PM,10229.1,12328.8,31.36,12341.7
3762,08/06/19 07:00:00 PM,10283.5,12427.9,31.31,12453.2
3763,08/06/19 07:15:00 PM,10280.5,12439.6,31.24,12482.0
3764,08/06/19 07:30:00 PM,10270.8,12442.5,31.19,12497.3
3765,08/06/19 07:45:00 PM,10259.2,12468.9,31.19,12524.1
3766,08/06/19 08:00:00 PM,10272.8,12498.2,31.25,12539.4
3767,08/06/19 08:15:00 PM,10293.2,12547.2,31.41,12550.2
3768,08/06/19 08:30:00 PM,10293.2,12616.9,31.50,12598.4
3769,08/06/19 08:45:00 PM,10294.1,12654.3,31.46,12645.8
3770,08/06/19 09:00:00 PM,10299.0,12701.7,31.42,12703.3
3771,08/06/19 09:15:00 PM,10316.5,12733.3,31.39,12742.6
3772,08/06/19 09:30:00 PM,10386.8,12728.4,31.34,12750.2
3773,08/06/19 09:45:00 PM,10433.8,12698.7,31.26,12740.4
3774,08/06/19 10:00:00 PM,10463.2,12697.7,31.16,12764.3
3775,08/06/19 10:15:00 PM,10479.9,12705.6,31.12,12782.4
3776,08/06/19 10:30:00 PM,10381.9,12735.3,30.97,12849.8
3777,08/06/19 10:45:00 PM,10398.5,12773.9,30.93,12899.1
3778,08/06/19 11:00:00 PM,10404.4,12791.8,30.91,12922.5
3779,08/06/19 11:15:00 PM,10446.5,12797.8,30.88,12936.4
3780,08/06/19 11:30:00 PM,10499.6,12782.9,30.87,12924.2
3781,08/06/19 11:45:00 PM,10506.5,12774.9,30.73,12951.5
3782,08/07/19 12:00:00 AM,10500.6,12734.3,30.59,12945.8
3783,08/07/19 12:15:00 AM,10490.7,12700.7,30.50,12934.6
3784,08/07/19 12:30:00 AM,10495.7,12677.0,30.42,12930.9
3785,08/07/19 12:45:00 AM,10481.9,12640.5,30.30,12924.2
3786,08/07/19 01:00:00 AM,10436.7,12584.4,30.12,12912.5
3787,08/07/19 01:15:00 AM,10383.8,12504.1,29.83,12903.5
3788,08/07/19 01:30:00 AM,10321.4,12403.6,29.51,12881.0
3789,08/07/19 01:45:00 AM,10256.3,12301.7,29.20,12854.0
3790,08/07/19 02:00:00 AM,10228.2,12257.3,29.01,12856.3
3791,08/07/19 02:15:00 AM,10152.8,12153.3,28.76,12811.1
3792,08/07/19 02:30:00 AM,10141.2,12144.7,28.55,12856.1
3793,08/07/19 02:45:00 AM,10110.4,12100.6,28.35,12861.2
3794,08/07/19 03:00:00 AM,10083.5,12060.4,28.19,12860.0
3795,08/07/19 03:15:00 AM,10052.8,12028.9,28.06,12860.3
3796,08/07/19 03:30:00 AM,10014.5,11988.0,27.90,12858.3
3797,08/07/19 03:45:00 AM,9922.1,11875.1,27.76,12773.7
3798,08/07/19 04:00:00 AM,9962.0,11924.3,27.61,12865.9
3799,08/07/19 04:15:00 AM,8355.7,9816.0,27.52,10610.8
3800,08/07/19 04:30:00 AM,8435.9,9886.3,27.42,10708.7
3801,08/07/19 04:45:00 AM,8410.0,9864.5,27.33,10705.0
3802,08/07/19 05:00:00 AM,8540.2,10021.0,27.23,10897.3
3803,08/07/19 05:15:00 AM,8760.5,10298.2,27.13,11221.9
3804,08/07/19 05:30:00 AM,9862.3,11815.7,27.01,12907.4
3805,08/07/19 05:45:00 AM,9839.6,11795.9,26.89,12917.8
3806,08/07/19 06:00:00 AM,9839.6,11792.1,26.89,12914.0
3807,08/07/19 06:15:00 AM,9858.5,11807.2,26.97,12909.7
3808,08/07/19 06:30:00 AM,9869.9,11823.2,27.09,12895.8
3809,08/07/19 06:45:00 AM,9917.3,11884.6,27.31,12905.1
3810,08/07/19 07:00:00 AM,9943.9,11916.8,27.41,12914.1
3811,08/07/19 07:15:00 AM,9974.4,11952.8,27.50,12929.8
3812,08/07/19 07:30:00 AM,10034.6,12019.4,27.80,12923.5
3813,08/07/19 07:45:00 AM,10122.9,12134.1,28.28,12921.6
3814,08/07/19 08:00:00 AM,10178.8,12219.6,28.54,12945.4
3815,08/07/19 08:15:00 AM,10184.6,12256.3,28.67,12951.0
3816,08/07/19 08:30:00 AM,10179.8,12246.6,28.77,12915.3
3817,08/07/19 08:45:00 AM,10204.0,12272.7,28.91,12907.1
3818,08/07/19 09:00:00 AM,10204.9,12279.5,29.00,12891.5
3819,08/07/19 09:15:00 AM,10260.1,12346.3,29.08,12941.4
3820,08/07/19 09:30:00 AM,10248.5,12328.8,29.16,12902.9
3821,08/07/19 09:45:00 AM,10288.3,12390.9,29.25,12945.1
3822,08/07/19 10:00:00 AM,10303.9,12405.5,29.33,12940.2
3823,08/07/19 10:15:00 AM,10321.4,12393.9,29.32,12931.0
3824,08/07/19 10:30:00 AM,10332.1,12393.9,29.32,12931.4
3825,08/07/19 10:45:00 AM,10350.6,12414.3,29.41,12930.0
3826,08/07/19 11:00:00 AM,10232.0,12244.7,29.56,12716.0
3827,08/07/19 11:15:00 AM,10352.6,12395.8,29.71,12835.3
3828,08/07/19 11:30:00 AM,10430.8,12493.3,29.75,12926.4
3829,08/07/19 11:45:00 AM,10425.9,12484.5,29.70,12930.3
3830,08/07/19 12:00:00 PM,10417.1,12466.9,29.62,12932.8
3831,08/07/19 12:15:00 PM,10400.5,12444.5,29.54,12930.2
3832,08/07/19 12:30:00 PM,10392.6,12421.1,29.44,12931.7
3833,08/07/19 12:45:00 PM,10379.9,12405.5,29.38,12931.2
3834,08/07/19 01:00:00 PM,10350.6,12362.8,29.37,12889.5
3835,08/07/19 01:15:00 PM,10391.7,12415.3,29.40,12936.9
3836,08/07/19 01:30:00 PM,10419.1,12445.5,29.49,12945.7
3837,08/07/19 01:45:00 PM,10442.6,12478.7,29.61,12949.9
3838,08/07/19 02:00:00 PM,10464.2,12499.2,29.70,12948.6
3839,08/07/19 02:15:00 PM,10486.8,12521.7,29.82,12941.7
3840,08/07/19 02:30:00 PM,10506.5,12541.3,29.92,12936.9
3841,08/07/19 02:45:00 PM,10522.2,12564.8,30.03,12933.5
3842,08/07/19 03:00:00 PM,10530.1,12563.8,30.04,12930.3
3843,08/07/19 03:15:00 PM,10526.2,12571.7,30.08,12928.7
3844,08/07/19 03:30:00 PM,10549.9,12585.4,30.12,12933.0
3845,08/07/19 03:45:00 PM,10495.7,12506.0,30.12,12851.7
3846,08/07/19 04:00:00 PM,10537.0,12569.7,30.09,12925.1
3847,08/07/19 04:15:00 PM,10526.2,12557.9,30.08,12915.8
3848,08/07/19 04:30:00 PM,10500.6,12516.8,30.04,12883.9
3849,08/07/19 04:45:00 PM,10443.6,12460.1,29.83,12878.8
3850,08/07/19 05:00:00 PM,10093.1,12046.1,29.07,12639.4
3851,08/07/19 05:15:00 PM,8317.0,9778.5,27.48,10593.1
3852,08/07/19 05:30:00 PM,7231.3,8406.5,26.75,9243.8
3853,08/07/19 05:45:00 PM,7090.6,8223.6,26.59,9072.7
3854,08/07/19 06:00:00 PM,7153.2,8308.7,26.58,9168.7
3855,08/07/19 06:15:00 PM,8173.3,9588.2,27.75,10331.4
3856,08/07/19 06:30:00 PM,9441.5,11260.1,29.40,11739.6
3857,08/07/19 06:45:00 PM,9102.8,10837.4,28.47,11510.0
3858,08/07/19 07:00:00 PM,8448.9,9969.5,27.53,10791.0
3859,08/07/19 07:15:00 PM,7978.1,9367.8,26.99,10252.2
3860,08/07/19 07:30:00 PM,7710.9,9026.5,26.67,9943.9
3861,08/07/19 07:45:00 PM,8310.1,9782.7,27.66,10561.8
3862,08/07/19 08:00:00 PM,8747.2,10355.2,28.37,11021.4
3863,08/07/19 08:15:00 PM,9703.9,11640.3,29.78,12047.7
3864,08/07/19 08:30:00 PM,9941.1,11993.7,30.10,12336.1
3865,08/07/19 08:45:00 PM,10009.8,12071.9,30.17,12399.9
3866,08/07/19 09:00:00 PM,10022.2,12027.0,29.93,12412.3
3867,08/07/19 09:15:00 PM,10012.6,12000.3,29.75,12428.9
3868,08/07/19 09:30:00 PM,10023.1,12037.5,29.89,12433.5
3869,08/07/19 09:45:00 PM,10049.0,12117.8,30.07,12472.7
3870,08/07/19 10:00:00 PM,10063.4,12160.0,30.09,12511.6
3871,08/07/19 10:15:00 PM,10081.6,12179.2,30.10,12529.2
3872,08/07/19 10:30:00 PM,10135.4,12186.9,30.12,12532.6
3873,08/07/19 10:45:00 PM,10170.2,12181.2,30.06,12541.7
3874,08/07/19 11:00:00 PM,10169.2,12172.5,29.97,12555.2
3875,08/07/19 11:15:00 PM,10165.3,12164.8,29.92,12559.9
3876,08/07/19 11:30:00 PM,10175.0,12238.9,29.96,12626.8
3877,08/07/19 11:45:00 PM,10206.9,12281.4,29.98,12666.0
3878,08/08/19 12:00:00 AM,10243.7,12293.0,29.94,12688.3
3879,08/08/19 12:15:00 AM,10171.1,12224.5,29.73,12670.0
3880,08/08/19 12:30:00 AM,10127.7,12165.8,29.49,12669.2
3881,08/08/19 12:45:00 AM,10045.2,12028.0,29.17,12605.6
3882,08/08/19 01:00:00 AM,9959.2,11882.7,28.93,12513.1
3883,08/08/19 01:15:00 AM,9886.9,11782.7,28.72,12460.1
3884,08/08/19 01:30:00 AM,9870.8,11763.9,28.66,12455.4
3885,08/08/19 01:45:00 AM,9868.0,11750.8,28.59,12459.3
3886,08/08/19 02:00:00 AM,9767.8,11625.4,28.22,12418.3
3887,08/08/19 02:15:00 AM,9565.7,11381.9,27.76,12271.8
3888,08/08/19 02:30:00 AM,9362.4,11121.0,27.28,12108.2
3889,08/08/19 02:45:00 AM,9202.5,10925.8,26.91,11986.1
3890,08/08/19 03:00:00 AM,9156.2,10857.0,26.73,11955.0
3891,08/08/19 03:15:00 AM,9129.0,10833.9,26.64,11952.0
3892,08/08/19 03:30:00 AM,9132.6,10839.2,26.58,11972.9
3893,08/08/19 03:45:00 AM,9105.5,10806.3,26.46,11966.4
3894,08/08/19 04:00:00 AM,9040.5,10727.4,26.25,11930.9
3895,08/08/19 04:15:00 AM,8924.0,10584.0,26.01,11830.4
3896,08/08/19 04:30:00 AM,8812.7,10451.3,25.78,11738.4
3897,08/08/19 04:45:00 AM,8648.6,10239.0,25.54,11557.9
3898,08/08/19 05:00:00 AM,8497.5,10047.2,25.38,11379.7
3899,08/08/19 05:15:00 AM,8403.1,9930.8,25.25,11278.9
3900,08/08/19 05:30:00 AM,8333.3,9839.4,25.13,11203.6
3901,08/08/19 05:45:00 AM,8263.8,9756.9,25.01,11138.0
3902,08/08/19 06:00:00 AM,8198.9,9678.1,24.90,11074.0
3903,08/08/19 06:15:00 AM,8161.4,9628.6,24.79,11043.3
3904,08/08/19 06:30:00 AM,8136.8,9603.0,24.71,11032.8
3905,08/08/19 06:45:00 AM,8116.4,9575.1,24.61,11024.4
3906,08/08/19 07:00:00 AM,8061.5,9511.1,24.51,10974.2
3907,08/08/19 07:15:00 AM,8031.1,9474.4,24.44,10948.4
3908,08/08/19 07:30:00 AM,7989.8,9419.0,24.39,10896.2
3909,08/08/19 07:45:00 AM,7968.0,9395.4,24.37,10873.8
3910,08/08/19 08:00:00 AM,7927.8,9346.8,24.36,10820.2
3911,08/08/19 08:15:00 AM,7911.9,9323.3,24.36,10793.3
3912,08/08/19 08:30:00 AM,7898.5,9306.4,24.42,10760.2
3913,08/08/19 08:45:00 AM,7901.0,9303.9,24.48,10743.9
3914,08/08/19 09:00:00 AM,7920.2,9328.2,24.55,10756.3
3915,08/08/19 09:15:00 AM,7941.2,9355.7,24.61,10774.6
3916,08/08/19 09:30:00 AM,8009.2,9440.9,24.85,10817.9
3917,08/08/19 09:45:00 AM,8075.8,9519.3,25.15,10839.3
3918,08/08/19 10:00:00 AM,8112.2,9567.7,25.32,10855.9
3919,08/08/19 10:15:00 AM,8137.7,9590.7,25.53,10834.6
3920,08/08/19 10:30:00 AM,8141.0,9592.3,25.67,10805.0
3921,08/08/19 10:45:00 AM,8147.0,9598.1,25.74,10796.1
3922,08/08/19 11:00:00 AM,8079.2,9498.9,25.99,10629.4
3923,08/08/19 11:15:00 AM,8015.9,9410.0,26.20,10484.4
3924,08/08/19 11:30:00 AM,7469.5,8783.7,26.69,9688.5
3925,08/08/19 11:45:00 AM,8410.9,9902.2,26.97,10860.0
3926,08/08/19 12:00:00 PM,8457.6,9975.4,27.26,10876.0
3927,08/08/19 12:15:00 PM,8448.9,9961.1,27.44,10821.0
3928,08/08/19 12:30:00 PM,8446.3,9949.3,27.58,10777.8
3929,08/08/19 12:45:00 PM,8447.2,9954.3,27.73,10750.8
3930,08/08/19 01:00:00 PM,8470.6,9972.0,27.94,10724.6
3931,08/08/19 01:15:00 PM,8502.7,10014.2,28.18,10718.3
3932,08/08/19 01:30:00 PM,8553.2,10081.1,28.45,10731.9
3933,08/08/19 01:45:00 PM,8631.9,10171.4,28.76,10761.5
3934,08/08/19 02:00:00 PM,8717.2,10265.6,29.11,10786.1
3935,08/08/19 02:15:00 PM,8803.8,10371.6,29.37,10841.9
3936,08/08/19 02:30:00 PM,8904.3,10494.0,29.56,10929.0
3937,08/08/19 02:45:00 PM,8964.2,10560.3,29.69,10970.3
3938,08/08/19 03:00:00 PM,9015.4,10625.2,29.87,10999.0
3939,08/08/19 03:15:00 PM,9080.2,10705.3,30.04,11045.3
3940,08/08/19 03:30:00 PM,9100.0,10738.9,30.17,11052.2
3941,08/08/19 03:45:00 PM,9129.9,10769.0,30.25,11066.1
3942,08/08/19 04:00:00 PM,9129.9,10768.1,30.28,11059.0
3943,08/08/19 04:15:00 PM,9093.7,10733.6,30.24,11032.5
3944,08/08/19 04:30:00 PM,9106.4,10751.3,30.18,11063.9
3945,08/08/19 04:45:00 PM,9087.4,10730.1,30.08,11064.0
3946,08/08/19 05:00:00 PM,9090.1,10735.4,29.97,11093.6
3947,08/08/19 05:15:00 PM,9071.2,10722.1,29.87,11101.9
3948,08/08/19 05:30:00 PM,9032.4,10676.2,29.59,11115.7
3949,08/08/19 05:45:00 PM,8987.5,10635.7,29.38,11119.8
3950,08/08/19 06:00:00 PM,8967.8,10613.8,29.27,11121.3
3951,08/08/19 06:15:00 PM,8949.0,10597.1,29.19,11121.7
3952,08/08/19 06:30:00 PM,8951.7,10601.5,29.22,11120.0
3953,08/08/19 06:45:00 PM,8951.7,10600.6,29.20,11123.7
3954,08/08/19 07:00:00 PM,8951.7,10599.7,29.20,11123.1
3955,08/08/19 07:15:00 PM,8951.7,10599.7,29.18,11127.8
3956,08/08/19 07:30:00 PM,8936.5,10588.3,29.12,11129.3
3957,08/08/19 07:45:00 PM,8945.4,10594.5,29.12,11136.1
3958,08/08/19 08:00:00 PM,8971.4,10624.3,29.29,11130.2
3959,08/08/19 08:15:00 PM,9036.0,10700.9,29.57,11149.0
3960,08/08/19 08:30:00 PM,9071.2,10743.3,29.67,11171.4
3961,08/08/19 08:45:00 PM,9087.4,10762.8,29.73,11178.8
3962,08/08/19 09:00:00 PM,9107.3,10781.4,29.81,11180.8
3963,08/08/19 09:15:00 PM,9183.4,10871.3,30.06,11219.2
3964,08/08/19 09:30:00 PM,9300.0,11012.8,30.29,11314.6
3965,08/08/19 09:45:00 PM,9455.4,11221.8,30.46,11491.5
3966,08/08/19 10:00:00 PM,9524.8,11307.6,30.61,11545.9
3967,08/08/19 10:15:00 PM,9577.8,11374.6,30.77,11578.6
3968,08/08/19 10:30:00 PM,9628.1,11451.0,30.83,11643.2
3969,08/08/19 10:45:00 PM,9664.6,11495.4,30.82,11690.9
3970,08/08/19 11:00:00 PM,9704.9,11557.5,30.81,11756.6
3971,08/08/19 11:15:00 PM,9730.2,11577.9,30.77,11786.8
3972,08/08/19 11:30:00 PM,9734.0,11592.8,30.71,11816.0
3973,08/08/19 11:45:00 PM,9833.9,11724.5,30.66,11962.1
3974,08/09/19 12:00:00 AM,9917.3,11837.3,30.62,12086.9
3975,08/09/19 12:15:00 AM,10000.2,11949.0,30.56,12215.5
3976,08/09/19 12:30:00 AM,10039.4,11997.5,30.46,12289.3
3977,08/09/19 12:45:00 AM,10031.8,11997.5,30.31,12325.6
3978,08/09/19 01:00:00 AM,10046.1,12005.1,30.26,12345.7
3979,08/09/19 01:15:00 AM,10113.3,12091.0,30.30,12424.7
3980,08/09/19 01:30:00 AM,10218.5,12241.8,30.31,12577.5
3981,08/09/19 01:45:00 AM,10227.2,12249.5,30.23,12605.4
3982,08/09/19 02:00:00 AM,10161.5,12181.2,29.99,12594.5
3983,08/09/19 02:15:00 AM,10053.8,12046.1,29.69,12528.6
3984,08/09/19 02:30:00 AM,9954.4,11915.8,29.53,12432.6
3985,08/09/19 02:45:00 AM,9882.2,11818.5,29.30,12387.5
3986,08/09/19 03:00:00 AM,9800.8,11708.6,28.97,12353.2
3987,08/09/19 03:15:00 AM,9726.5,11607.7,28.65,12325.3
3988,08/09/19 03:30:00 AM,9603.9,11440.9,28.32,12229.0
3989,08/09/19 03:45:00 AM,9569.4,11407.7,27.97,12280.0
3990,08/09/19 04:00:00 AM,9501.6,11332.4,27.68,12270.9
3991,08/09/19 04:15:00 AM,9436.0,11256.5,27.36,12268.4
3992,08/09/19 04:30:00 AM,9370.6,11175.5,27.06,12255.2
3993,08/09/19 04:45:00 AM,9298.2,11084.0,26.74,12235.1
3994,08/09/19 05:00:00 AM,9234.3,11014.6,26.48,12224.0
3995,08/09/19 05:15:00 AM,9180.6,10950.8,26.25,12211.3
3996,08/09/19 05:30:00 AM,9153.4,10910.5,26.10,12204.5
3997,08/09/19 05:45:00 AM,9117.2,10878.4,25.93,12211.9
3998,08/09/19 06:00:00 AM,9093.7,10846.3,25.79,12211.7
3999,08/09/19 06:15:00 AM,9073.9,10820.5,25.66,12216.0
4000,08/09/19 06:30:00 AM,9054.9,10802.7,25.57,12219.2
4001,08/09/19 06:45:00 AM,9035.1,10781.4,25.45,12226.0
4002,08/09/19 07:00:00 AM,9011.8,10757.5,25.36,12222.2
4003,08/09/19 07:15:00 AM,8995.6,10742.5,25.27,12228.5
4004,08/09/19 07:30:00 AM,8985.7,10724.8,25.21,12224.1
4005,08/09/19 07:45:00 AM,8973.2,10714.2,25.16,12225.2
4006,08/09/19 08:00:00 AM,8963.3,10705.3,25.10,12230.7
4007,08/09/19 08:15:00 AM,8960.6,10697.4,25.08,12227.2
4008,08/09/19 08:30:00 AM,8947.2,10673.6,25.06,12205.4
4009,08/09/19 08:45:00 AM,8908.8,10632.2,25.10,12148.2
4010,08/09/19 09:00:00 AM,8917.7,10637.5,25.21,12126.5
4011,08/09/19 09:15:00 AM,8931.1,10648.1,25.32,12110.9
4012,08/09/19 09:30:00 AM,8937.4,10660.4,25.46,12089.7
4013,08/09/19 09:45:00 AM,8963.3,10682.4,25.58,12084.6
4014,08/09/19 10:00:00 AM,9001.9,10732.7,25.83,12078.7
4015,08/09/19 10:15:00 AM,9113.6,10861.5,26.30,12105.5
4016,08/09/19 10:30:00 AM,9243.4,11018.2,26.90,12129.8
4017,08/09/19 10:45:00 AM,9411.1,11233.7,27.53,12209.6
4018,08/09/19 11:00:00 AM,9526.7,11377.4,27.92,12268.9
4019,08/09/19 11:15:00 AM,9615.1,11484.3,28.27,12297.6
4020,08/09/19 11:30:00 AM,9654.3,11525.9,28.40,12310.3
4021,08/09/19 11:45:00 AM,9723.6,11616.1,28.65,12345.1
4022,08/09/19 12:00:00 PM,9759.4,11660.9,28.81,12353.6
4023,08/09/19 12:15:00 PM,9814.0,11727.3,29.08,12357.7
4024,08/09/19 12:30:00 PM,9873.7,11785.5,29.35,12353.1
4025,08/09/19 12:45:00 PM,9924.9,11836.4,29.56,12355.5
4026,08/09/19 01:00:00 PM,9947.8,11884.6,29.73,12364.7
4027,08/09/19 01:15:00 PM,9932.5,11849.6,29.62,12355.3
4028,08/09/19 01:30:00 PM,9887.9,11804.4,29.67,12296.4
4029,08/09/19 01:45:00 PM,9819.7,11700.1,29.53,12221.7
4030,08/09/19 02:00:00 PM,9728.3,11592.8,29.40,12141.0
4031,08/09/19 02:15:00 PM,9676.7,11510.2,29.30,12078.7
4032,08/09/19 02:30:00 PM,9647.7,11476.0,29.32,12038.4
4033,08/09/19 02:45:00 PM,9632.8,11448.3,29.33,12007.2
4034,08/09/19 03:00:00 PM,9608.5,11418.8,29.37,11967.1
4035,08/09/19 03:15:00 PM,9607.6,11413.2,29.53,11923.9
4036,08/09/19 03:30:00 PM,9639.3,11440.9,29.64,11927.3
4037,08/09/19 03:45:00 PM,9649.6,11455.6,29.73,11921.8
4038,08/09/19 04:00:00 PM,9562.9,11327.8,29.72,11791.4
4039,08/09/19 04:15:00 PM,9645.9,11446.4,29.77,11903.4
4040,08/09/19 04:30:00 PM,9613.2,11415.1,29.76,11873.5
4041,08/09/19 04:45:00 PM,9606.7,11408.6,29.55,11916.2
4042,08/09/19 05:00:00 PM,9596.4,11394.8,29.46,11923.3
4043,08/09/19 05:15:00 PM,9558.2,11366.3,29.28,11936.1
4044,08/09/19 05:30:00 PM,9540.6,11345.2,29.17,11940.2
4045,08/09/19 05:45:00 PM,9498.9,11308.6,29.02,11937.5
4046,08/09/19 06:00:00 PM,9478.5,11274.7,28.90,11930.4
4047,08/09/19 06:15:00 PM,9433.2,11230.9,28.76,11917.6
4048,08/09/19 06:30:00 PM,9399.1,11186.4,28.63,11901.5
4049,08/09/19 06:45:00 PM,9378.0,11159.1,28.51,11901.2
4050,08/09/19 07:00:00 PM,9344.0,11131.0,28.40,11897.8
4051,08/09/19 07:15:00 PM,9340.3,11126.5,28.42,11888.5
4052,08/09/19 07:30:00 PM,9327.5,11110.2,28.34,11890.4
4053,08/09/19 07:45:00 PM,9303.7,11094.8,28.26,11893.3
4054,08/09/19 08:00:00 PM,9290.0,11081.3,28.19,11895.9
4055,08/09/19 08:15:00 PM,9279.9,11075.8,28.17,11895.1
4056,08/09/19 08:30:00 PM,9273.5,11074.9,28.16,11896.8
4057,08/09/19 08:45:00 PM,9267.1,11065.9,28.17,11885.0
4058,08/09/19 09:00:00 PM,9267.1,11057.8,28.22,11864.7
4059,08/09/19 09:15:00 PM,9277.2,11067.7,28.26,11866.1
4060,08/09/19 09:30:00 PM,9283.6,11079.5,28.33,11862.4
4061,08/09/19 09:45:00 PM,9307.4,11103.9,28.43,11865.0
4062,08/09/19 10:00:00 PM,9366.0,11185.4,28.67,11895.2
4063,08/09/19 10:15:00 PM,9493.3,11328.7,29.06,11954.8
4064,08/09/19 10:30:00 PM,9703.9,11580.7,29.48,12119.9
4065,08/09/19 10:45:00 PM,9854.7,11783.7,29.80,12255.2
4066,08/09/19 11:00:00 PM,9899.3,11863.8,29.91,12312.2
4067,08/09/19 11:15:00 PM,9930.6,11905.4,29.94,12348.5
4068,08/09/19 11:30:00 PM,9976.3,11978.5,30.02,12405.1
4069,08/09/19 11:45:00 PM,10037.5,12049.9,30.10,12459.9
4070,08/10/19 12:00:00 AM,10080.6,12122.6,30.13,12528.0
4071,08/10/19 12:15:00 AM,10120.0,12177.3,30.15,12580.0
4072,08/10/19 12:30:00 AM,10152.8,12216.8,30.15,12621.1
4073,08/10/19 12:45:00 AM,10152.8,12219.6,30.10,12636.7
4074,08/10/19 01:00:00 AM,10163.4,12229.3,30.06,12656.9
4075,08/10/19 01:15:00 AM,10168.2,12228.3,29.99,12673.6
4076,08/10/19 01:30:00 AM,10141.2,12205.2,29.88,12677.3
4077,08/10/19 01:45:00 AM,10140.3,12185.0,29.83,12669.0
4078,08/10/19 02:00:00 AM,10120.0,12164.8,29.76,12665.8
4079,08/10/19 02:15:00 AM,10094.1,12125.5,29.62,12660.0
4080,08/10/19 02:30:00 AM,10032.7,12062.3,29.37,12656.6
4081,08/10/19 02:45:00 AM,9995.4,11996.5,29.08,12660.3
4082,08/10/19 03:00:00 AM,9949.7,11958.5,28.85,12678.4
4083,08/10/19 03:15:00 AM,9930.6,11926.2,28.61,12705.1
4084,08/10/19 03:30:00 AM,9864.2,11854.3,28.19,12735.6
4085,08/10/19 03:45:00 AM,9787.6,11751.7,27.69,12753.6
4086,08/10/19 04:00:00 AM,9692.7,11644.1,27.17,12771.4
4087,08/10/19 04:15:00 AM,9613.2,11544.5,26.72,12779.6
4088,08/10/19 04:30:00 AM,9532.2,11451.9,26.27,12795.5
4089,08/10/19 04:45:00 AM,9454.5,11362.7,25.85,12807.2
4090,08/10/19 05:00:00 AM,9356.9,11250.1,25.35,12813.7
4091,08/10/19 05:15:00 AM,9295.5,11170.0,24.98,12822.1
4092,08/10/19 05:30:00 AM,9238.0,11103.0,24.66,12831.9
4093,08/10/19 05:45:00 AM,9193.4,11054.2,24.41,12843.8
4094,08/10/19 06:00:00 AM,9163.4,11012.8,24.23,12845.1
4095,08/10/19 06:15:00 AM,9119.9,10965.2,24.00,12852.9
4096,08/10/19 06:30:00 AM,9086.5,10926.6,23.83,12854.6
4097,08/10/19 06:45:00 AM,9054.0,10884.6,23.66,12852.4
4098,08/10/19 07:00:00 AM,9014.5,10845.4,23.51,12847.8
4099,08/10/19 07:15:00 AM,8981.3,10804.5,23.38,12835.6
4100,08/10/19 07:30:00 AM,8949.0,10770.8,23.28,12823.6
4101,08/10/19 07:45:00 AM,8936.5,10751.3,23.20,12822.9
4102,08/10/19 08:00:00 AM,8916.8,10735.4,23.17,12812.6
4103,08/10/19 08:15:00 AM,8913.3,10728.3,23.14,12812.7
4104,08/10/19 08:30:00 AM,8903.4,10712.4,23.17,12785.8
4105,08/10/19 08:45:00 AM,8897.2,10700.0,23.22,12757.5
4106,08/10/19 09:00:00 AM,8891.0,10687.7,23.26,12732.1
4107,08/10/19 09:15:00 AM,8891.0,10685.0,23.33,12710.0
4108,08/10/19 09:30:00 AM,8893.6,10691.2,23.46,12682.1
4109,08/10/19 09:45:00 AM,8897.2,10689.5,23.56,12653.1
4110,08/10/19 10:00:00 AM,8919.5,10719.5,23.71,12648.1
4111,08/10/19 10:15:00 AM,8932.0,10743.3,23.89,12627.6
4112,08/10/19 10:30:00 AM,8967.8,10777.9,24.16,12595.7
4113,08/10/19 10:45:00 AM,9010.0,10829.4,24.46,12575.7
4114,08/10/19 11:00:00 AM,9055.8,10874.8,24.74,12554.0
4115,08/10/19 11:15:00 AM,9082.0,10905.2,24.95,12533.8
4116,08/10/19 11:30:00 AM,9101.9,10931.1,25.16,12508.5
4117,08/10/19 11:45:00 AM,9121.7,10946.3,25.24,12505.1
4118,08/10/19 12:00:00 PM,9158.9,10999.3,25.41,12521.3
4119,08/10/19 12:15:00 PM,9064.9,10858.8,25.63,12305.0
4120,08/10/19 12:30:00 PM,9107.3,10915.0,25.80,12325.2
4121,08/10/19 12:45:00 PM,9259.8,11119.2,25.95,12517.1
